eventId,tileId,flooded,elevationM,slopeDegrees,flowAccumulation,topographicWetnessIndex,curvature,relativeElevationZ,landCoverClass,imperviousPct,distanceToWaterM,femaSfha
DFO_3285_From_20080317_to_20080502,9/142/186,0,207.4530792236328,84.72044372558594,2.0,-1.2838604472056137,7.669958677070099e-07,-0.8331650425327872,0.0,127.0,366.86164995728524,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,204.6182861328125,84.58650207519531,2.0,-1.2586848829386328,4.819937657885021e-07,-0.8628097010817098,0.0,127.0,260.7070149834059,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,133.36314392089844,81.32521057128906,2.0,-0.7830361389671896,6.366585239447886e-06,-1.6079555699521138,0.0,127.0,1208.8973378184733,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,262.6761169433594,86.510986328125,4.0,-1.1885418960355736,4.583076588460244e-06,-0.2556738307273258,0.0,127.0,140.42654865991915,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,247.24497985839844,87.68550872802734,1.0,-2.5157508236058095,-3.621775022111251e-06,-0.41704391145265707,0.0,127.0,29.42045957876135,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,272.9614562988281,86.42398834228516,2.0,-1.6746917910076908,6.874932978462311e-07,-0.1481155845046937,0.0,127.0,70.84387059102863,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,191.03904724121094,86.34634399414062,2.0,-1.6531677234949111,2.8806136924686143e-06,-1.0048136807017152,0.0,127.0,117.18097391243204,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,284.88092041015625,84.19649505615234,8.0,-0.09012782122381927,7.33105878225615e-07,-0.023468588288045343,0.0,127.0,114.1434778316664,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,206.33692932128906,80.09033966064453,1.0,-1.0532738734800284,-2.1693233520636568e-06,-0.8448371052493007,0.0,127.0,529.1898153959935,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,199.9247283935547,85.87804412841797,97.0,1.954075031471588,3.3451592571509536e-06,-0.9118922662292382,0.0,127.0,272.989973746397,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,164.86341857910156,76.70579528808594,1.0,-0.7519373832157361,-3.914633907697862e-06,-1.2785435612014175,0.0,127.0,216.8005123909889,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,225.56439208984375,85.69734191894531,5.0,-0.7961035281171399,1.686583800619701e-06,-0.6437672033994316,0.0,127.0,622.2418965563104,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,172.51870727539062,87.71519470214844,2.0,-2.123202633229998,-1.4317017758003203e-06,-1.1984888932858673,0.0,127.0,805.5545479524691,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,155.46507263183594,84.80036926269531,1.0,-1.7046515063752086,-2.6622451514413115e-06,-1.3768261333699274,0.0,127.0,1237.206692984444,False
