cellId,flooded,permWater,clearPerc,eventId,dfoMainCause,dfoSeverity,elevationM,slopeDegrees,flowAccumulation,topographicWetnessIndex,landCoverClass,imperviousPct,distanceToWaterM,distanceToRoadM,femaSfha,relativeElevationZ
cell-037-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.119324207305908,5.2648491859436035,166.0,7.399321935095623,22,48,79.28087721297645,0.0,True,-0.424
cell-037-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.5266270637512207,0.20231322944164276,16.0,7.135981875033622,23,64,77.59207161736752,0.0,True,-0.72
cell-037-028,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.20316219329834,3.3337349891662598,4.0,4.294009855417092,21,12,41.9309380674056,0.0,True,-0.547
cell-037-029,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.17083740234375,1.0816718339920044,1.0,4.23771928171604,22,42,88.57031511450181,0.0,False,-0.356
cell-037-030,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.617703437805176,2.456947088241577,1.0,3.6323455872941666,22,44,2.599665117429148,0.0,True,-0.199
cell-037-031,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.0648205280303955,2.939894914627075,1.0,3.484210698161161,95,0,0.0,0.0,True,-0.814
cell-037-032,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.7837985754013062,2.331516981124878,7.0,5.060972756358851,95,0,0.0,0.0,True,-0.767
cell-037-033,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.5983808040618896,1.697247862815857,5.0,5.019897238304927,41,0,63.65498723254741,25.40482420590706,True,-0.715
cell-038-005,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,19.598163604736328,1.9643537998199463,2.0,4.215430715119096,22,46,36.80326360913757,0.0,True,0.38
cell-038-006,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,27.910539627075195,2.9884753227233887,2.0,3.875914790594924,22,42,105.95048635327367,0.0,False,0.915
cell-038-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,25.189844131469727,2.3043670654296875,1.0,3.684081098440576,22,26,95.22362644350964,0.0,False,0.74
cell-038-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.599455833435059,5.134250164031982,1.0,2.9972314701272498,22,44,10.555031612811336,0.0,False,0.058
cell-038-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,16.835773468017578,4.702214241027832,1.0,3.0763582126014217,22,48,15.784295493544608,0.0,False,0.202
cell-038-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.439983367919922,5.491031169891357,1.0,2.9362276960558256,23,70,115.78416967343702,0.0,False,0.048
cell-038-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.17702579498291,4.432979106903076,4.0,4.045270652083639,23,52,215.7841604699172,0.0,False,-0.034
cell-038-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.853475570678711,4.631763935089111,6.0,4.342629190371824,23,52,315.7841570953912,0.0,False,-0.119
cell-038-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.278318405151367,2.1445486545562744,23.0,6.22619746587773,22,39,376.74244241877284,0.0,False,0.037
cell-038-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,18.023395538330078,2.742412805557251,1.0,3.5421726511263896,22,43,292.726886893214,0.0,False,0.278
cell-038-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,20.003366470336914,3.12746262550354,1.0,3.432087710904505,21,19,220.63976947607316,0.0,False,0.406
cell-038-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.44823455810547,16.241212844848633,3.0,2.585919886664991,21,10,152.0617263371831,0.0,False,0.241
cell-038-019,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,15.1921968460083,0.24143260717391968,1.0,4.946687795150209,22,44,93.1222607115109,0.0,False,0.096
cell-038-020,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.868393898010254,7.213999271392822,1.0,2.6840093537744383,23,55,67.18311697264375,0.0,True,-0.182
cell-038-021,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.2713327407836914,2.1003825664520264,7.0,5.143987724888303,21,13,67.10008372366428,0.0,True,-0.672
cell-038-022,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.011512279510498,0.30682623386383057,3.0,5.562596823214569,21,10,95.134147520504,0.0,True,-0.688
cell-038-028,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,6.423166751861572,3.2678306102752686,5.0,4.493385507896886,21,10,33.699861377477646,0.0,True,-0.469
cell-038-029,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.653325080871582,1.5804907083511353,10.0,5.678865598769104,21,12,133.69986137747765,0.0,False,-0.261
cell-038-030,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.615779876708984,1.8574128150939941,2.0,4.258527747242033,22,28,47.69861124931062,0.0,False,-0.134
cell-038-031,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,6.655737400054932,10.750567436218262,3.0,2.9964014701467288,21,11,0.0,0.0,True,-0.454
cell-038-032,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,0.12724600732326508,2.8126072883605957,11.0,5.312945098087851,90,0,0.0,0.0,True,-0.874
cell-038-033,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.94517707824707,3.0123636722564697,2.0,3.8692164777959377,90,0,29.877901411802753,0.0,True,-0.499
cell-038-034,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,4.015347957611084,6.215656757354736,3.0,3.5156722115657684,90,0,26.569829613510855,0.0,True,-0.624
cell-038-035,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,0.6257087588310242,10.799163818359375,2.0,2.7043317434375953,23,56,0.0,0.0,True,-0.842
cell-038-040,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.4225029945373535,1.9910138845443726,5.0,4.898116391332905,21,1,0.0,0.0,True,-0.974
cell-038-041,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.6113765239715576,4.376225471496582,1.0,3.140429539472306,21,19,4.452677602414042,0.0,True,-0.714
cell-038-042,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.690258979797363,3.264124631881714,2.0,3.801205869212442,23,53,0.0,0.0,True,-0.516
cell-038-043,0,0,0.9772727489471436,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.956101179122925,1.7262721061706543,4.0,4.8248633945994,22,29,0.0,0.0,True,-0.692
cell-039-004,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,24.904306411743164,4.075708389282227,2.0,3.6087781888839214,21,5,93.54983263579197,0.0,False,0.722
cell-039-005,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,24.415569305419922,6.026278972625732,2.0,3.256508684860511,21,2,124.67809951130774,0.0,False,0.69
cell-039-006,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,25.833890914916992,6.323934078216553,3.0,3.4997158561546122,21,18,177.52315130905504,0.0,False,0.781
cell-039-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,30.433082580566406,4.954908847808838,4.0,3.9456242698045427,22,27,151.88596220403153,0.0,False,1.078
cell-039-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,21.399658203125,7.049201011657715,7.0,4.091925069386278,21,5,103.87640234424852,0.0,False,0.496
cell-039-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.829062461853027,3.728837728500366,1.0,3.281116606172504,23,66,7.075472761246011,0.0,True,-0.121
cell-039-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.456897735595703,1.6422654390335083,7.0,5.332112203856761,24,94,105.83290553112886,0.0,False,-0.273
cell-039-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.262654304504395,2.6385436058044434,3.0,4.267201737775391,24,92,205.77115856031216,0.0,False,-0.286
cell-039-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.322365760803223,3.936453342437744,1.0,3.2338325179626035,22,42,305.7497923095704,0.0,False,-0.089
cell-039-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,19.361482620239258,8.373980522155762,1.0,2.543363523922618,22,24,405.7389570887145,0.0,False,0.365
cell-039-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,18.781225204467773,2.1044082641601562,1.0,3.7561871434873226,23,57,361.9986617391699,0.0,False,0.327
cell-039-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,20.966251373291016,2.9372267723083496,3.0,4.178119183578702,23,55,293.4206186002798,0.0,False,0.468
cell-039-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,23.339200973510742,0.45596063137054443,1.0,4.7128565798748845,22,49,230.56384061027936,0.0,False,0.621
cell-039-019,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.705963134765625,5.697906017303467,11.0,4.694216765997519,23,60,184.0384476862453,0.0,False,0.258
cell-039-020,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.563255310058594,1.1643580198287964,3.0,4.882087775004643,23,75,167.1386176341767,0.0,False,0.056
cell-039-021,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.680400848388672,12.1295747756958,1.0,2.185151494320374,24,92,167.10008372366428,0.0,True,-0.194
cell-039-022,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.160622596740723,2.034986972808838,1.0,3.782483417261289,24,92,78.461367291527,0.0,True,-0.55
cell-039-028,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.890738010406494,4.072807312011719,5.0,4.30255192797822,21,11,17.888045271742158,0.0,True,-0.503
cell-039-029,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.785308837890625,5.8159356117248535,2.0,3.2891435936298548,21,18,117.88804527174214,0.0,False,-0.188
cell-039-030,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.418730735778809,0.6932891011238098,15.0,6.58473159767623,23,64,114.25250547864233,0.0,False,-0.147
cell-039-031,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.992003440856934,1.3520809412002563,1.0,4.086297601529733,22,28,36.87715284304288,0.0,True,-0.11
cell-039-032,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.341121792793274,6.356058597564697,7.0,4.188176288007567,95,0,0.0,5.035487322651071,True,-0.796
cell-039-033,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.4828686714172363,0.9050223231315613,5.0,5.449259207660065,95,0,0.0,0.0,True,-0.787
cell-039-034,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.6489135026931763,0.7845891714096069,22.0,6.878005741298922,22,26,53.9215615166153,0.0,True,-0.776
cell-039-035,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.744575023651123,2.233863592147827,1.0,3.708918060197728,23,59,0.0,0.0,True,-0.706
cell-039-040,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,6.571700572967529,6.193911075592041,3.0,3.518906886516793,21,8,0.0,0.0,True,-0.459
cell-039-041,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.352022409439087,1.7313189506530762,32.0,6.709738976039778,21,11,7.159529240006623,0.0,True,-0.795
cell-039-042,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.9865763187408447,0.4397820234298706,1.0,4.728706289163588,21,19,88.68225239031017,6.146826047450304,True,-0.754
cell-039-043,0,0,0.9772727489471436,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,4.562817096710205,10.171452522277832,3.0,3.0501141011977264,22,23,89.34339407601661,0.0,True,-0.588
cell-040-004,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,31.705886840820312,6.172942638397217,2.0,3.2343535137265342,21,15,95.21543400432667,0.0,False,1.16
cell-040-005,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,30.37891960144043,2.563581705093384,1.0,3.5977083001075676,22,33,194.36034935086602,0.0,False,1.074
cell-040-006,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,32.89904022216797,8.28444766998291,4.0,3.4698594978187045,21,16,258.1203351216427,0.0,False,1.236
cell-040-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,37.633689880371094,0.378730833530426,1.0,4.790885744278593,21,2,233.98796781259787,0.0,False,1.541
cell-040-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,24.866567611694336,7.464091777801514,1.0,2.6520364514723047,21,11,182.93769091540133,0.0,False,0.719
cell-040-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.580097198486328,0.24743658304214478,1.0,4.939342396983317,23,52,87.54732903396099,0.0,False,0.25
cell-040-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.398520469665527,0.9481298923492432,9.0,5.931329476371154,24,84,0.0,0.0,True,-0.277
cell-040-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.29472827911377,0.2262817770242691,1.0,4.965467244809004,24,100,2.4139279960774007,0.0,True,-0.348
cell-040-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.482941627502441,0.6807911992073059,1.0,4.515210354246065,24,99,99.62823413557915,0.0,True,-0.272
cell-040-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.991272926330566,1.915987491607666,1.0,3.829228040983019,24,98,191.04871949448005,0.0,True,-0.303
cell-040-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.29162311553955,3.804431915283203,2.0,3.669107914434591,24,80,272.3410360070589,0.0,True,-0.284
cell-040-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.788900375366211,3.9579193592071533,12.0,5.100869650653091,23,56,343.73920156596074,0.0,False,0.006
cell-040-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,16.015853881835938,0.6835498809814453,1.0,4.513012167423371,22,41,330.54092531837523,0.0,False,0.149
cell-040-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,18.511022567749023,4.147013187408447,3.0,3.8811824028198876,23,63,330.56097658649304,0.0,False,0.31
cell-040-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,21.36456298828125,4.671459197998047,2.0,3.487698109761025,22,38,316.4185204457906,0.0,False,0.494
cell-040-019,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,24.650720596313477,2.2121942043304443,1.0,3.7166768670331543,22,46,279.3347521690522,0.0,False,0.705
cell-040-020,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.75441551208496,6.806715965270996,5.0,3.8369027061187935,21,9,243.5840138791401,0.0,False,0.261
cell-040-021,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.044918060302734,4.148004531860352,1.0,3.18782438501725,23,63,145.3649911749682,0.0,False,-0.042
cell-040-022,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,6.506223678588867,0.6656383872032166,17.0,6.724595943200381,24,90,49.435824755520954,0.0,True,-0.463
cell-040-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.955951690673828,0.9916843771934509,5.0,5.392266014544397,23,55,0.0,0.0,True,-0.692
cell-040-024,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.5061999559402466,0.0,1.0,5.298317388899779,11,0,0.0,8.784442354456045,True,-0.979
cell-040-025,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.5061999559402466,0.0,1.0,5.298317388899779,11,0,0.0,72.73974417381305,True,-0.979
cell-040-028,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.122657060623169,0.814824640750885,5.0,5.5122396900252015,22,29,0.0,0.0,True,-0.681
cell-040-029,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.362332344055176,3.0340538024902344,3.0,4.150854939990833,21,14,83.66661225930403,0.0,False,-0.344
cell-040-030,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.15947437286377,2.1023480892181396,1.0,3.7569575956654,21,17,133.86771504157613,0.0,False,-0.292
cell-040-031,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.657889366149902,2.178257465362549,1.0,3.728949834715796,22,25,52.84475052465099,0.0,False,-0.26
cell-040-032,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.454061031341553,9.554718017578125,2.0,2.8227624443453774,21,5,0.0,0.0,True,-0.402
cell-040-033,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.3293403387069702,0.02081345207989216,1.0,5.26263530338085,95,0,0.0,39.274810494773085,True,-0.797
cell-040-034,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.4788703918457031,0.030999142676591873,1.0,5.2456265602561025,95,0,51.63893773278687,13.728273157482782,True,-0.787
cell-040-035,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.2960636615753174,0.6149121522903442,1.0,4.569192591642798,21,17,0.0,0.0,True,-0.734
cell-040-036,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.5061999559402466,0.002128006424754858,1.0,5.294610154681627,95,0,0.0,12.257398867048323,True,-0.979
cell-040-037,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.5061999559402466,0.0,1.0,5.298317388899779,95,0,0.0,33.359353546770436,True,-0.979
cell-040-038,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-0.6147876381874084,11.763876914978027,3.0,2.908394760850335,11,0,0.0,9.841008344548754,True,-0.922
cell-040-039,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.4634881019592285,7.929422378540039,2.0,3.0005109121760074,21,5,5.881394213911728,0.0,True,-0.402
cell-040-040,0,0,0.9772727489471436,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.881996154785156,2.287888765335083,2.0,4.095296364777736,21,6,63.00061181672224,0.0,False,-0.503
cell-040-041,0,0,0.9772727489471436,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.59813928604126,1.245413064956665,2.0,4.5487904832271635,21,7,105.70029863195498,0.0,True,-0.393
cell-040-042,0,0,0.9772727489471436,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.0530314445495605,3.234229326248169,7.0,4.7898748767793915,21,12,148.53648929258856,0.0,True,-0.428
cell-040-043,0,0,0.9772727489471436,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.866211891174316,1.5992704629898071,526.0,9.539482798164277,21,13,188.9938955180416,0.0,True,-0.505
cell-041-005,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,36.807456970214844,3.486417531967163,1.0,3.3392840336020413,21,8,211.44918625445743,0.0,False,1.488
cell-041-006,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,34.505027770996094,7.1215715408325195,1.0,2.6960800767091473,21,14,309.7297818694119,0.0,False,1.34
cell-041-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,38.85831069946289,5.007431507110596,1.0,3.0198266028529956,21,3,296.62798102095604,0.0,False,1.62
cell-041-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,23.053529739379883,9.428775787353516,8.0,3.934126792410801,22,30,196.9473446819449,0.0,False,0.602
cell-041-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.43594741821289,1.7623902559280396,393.0,9.176178909475306,22,34,97.26670834293373,0.0,False,0.241
cell-041-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,15.673439979553223,8.08936595916748,7.0,3.9624499891281975,23,73,0.0,0.0,True,0.127
cell-041-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.851840972900391,1.7716939449310303,1.0,3.8889963208421485,23,59,0.0,0.0,True,-0.377
cell-041-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.96673583984375,0.27787575125694275,1.0,4.902910376442545,24,88,51.99485072640283,0.0,True,-0.369
cell-041-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.487946510314941,0.6046262979507446,1.0,4.5778900930808675,24,95,133.31042093263244,0.0,True,-0.271
cell-041-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.40366268157959,2.634042263031006,5.0,4.674071628129747,24,96,218.20423169613457,0.0,True,-0.405
cell-041-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.34368896484375,1.3571220636367798,1.0,4.083681223686904,22,25,246.2963724220337,4.759195623220876,True,-0.216
